Comment,Toxic,Urdu,predicted_label
Dehshat gardoun ke khilaaf ladtay hue mulk ke liye apni jaan qurbaan kardainay walay shaheed Hemant Karkare se mutaliq Sadhvi Pragya singh Thakur ke mutasib bayanaat par hungama hanooz jari hai aur mulk se mohabbat karne walay har hindustani ki janib se Sadhvi par shadeed tanqeed ki jarahi hai,0.0, دہشت گردوں کے خلاف لڑتے ہوئے ملک کے لیے اپنی جان قربان کردینے والے شہید ہیمنت کرکرے سے متعلق سادھوی پرگیہ سنگھ ٹھاکر کے متعصب بیانات پر ہنگامہ ہنوز جاری ہے اور ملک سے محبت کرنے والے ہر ہندوستانی کی جانب سے سادھوی پر شدید تنقید کی جارہی ہے ,1
Pakistan zindabad love you Pakistan,0.0, پاکستان زندہ باد لو یو پاکستان ,1
"Can u roast ""radio mirchi murga"" pls pls pls",0.0," کین یو روسٹ "" ریڈیو مرچی مرغا "" پلیز پلیز پلیز ",1
gaand ka keera,1.0, گانڈ کا کیڑا ,0
Or wtf,0.0, اور وٹ دا فک ,1
5 baras bad Chief Justice ka mansab sanbhala,0.0, 5 برس بعد چیف جسٹس کا منصب سنبھالا ,0
Mera Saawan bhi Tum HoMeri Pyaas bhi Tum HoSehra Ki Baahon Mein Chupi Aas bhi Tum HoTum Yun To Bohat Door Bohat Door Ho Mujh syEhsaas Ye Hota Hy Mery Paas bhi Tum HoHar Zakham Ki Aaghosh Mein Hy DardTmhara Har Dard Me Taskeen Ka Ehsas b Tum hoKho Jao To Veeran si Ho Jati Hain RaheinMil Jao To Phir Jeeny Ka Ehsas b Tum HoLikhti Hon To Tum Hi utarty Ho Qalam Sy ParhtiHon To Lehja b Tum Aawaz b Tum ho..!!,0.0, میرا ساون بھی تم ہومیری پیاس بھی تم ہو صحرا کی بانہوں میں چھپی آس بھی تم ہو تم یوں تو بہت دور بہت دور ہو مجھ سے احساس یہ ہوتا ہے میرے پاس بھی تم ہو ہر زخم کی آغوش میں ہے درد تمہارا ہر درد میں تسکین کا احساس بھی تم ہو کھو جاؤ تو ویران سی ہو جاتی ہیں راہیں مل جاؤ تو پھر جینے کا احساس بھی تم ہو لکھتی ہوں تو تم ہی اترتے ہو قلم سے پڑھتی ہوں تو لہجہ بھی تم آواز بھی تم ہو . . ! ! ,1
Video achi hai,0.0, ویڈیو اچھی ہے ,1
is ney kaha ke hamein phairay le kar shadi karni chahiye aur mazhab tabdeel karlena chahiye,0.0, اس نے کہا کہ ہمیں پھیرے لے کر شادی کرنی چاہئے اور مذہب تبدیل کرلینا چاہئے ,1
Maut ke 45 baras bad marhoom ko hukoomat Pakistan ne hilal imtiyaz ke aezaaz se nawaza,0.0, موت کے 45 برس بعد مرحوم کو حکومت پاکستان نے حلال امتیاز کے اعزاز سے نوازا ,1
khatoon ko aghwaa karne ke ilzaam mein muqeed kya gaya hai,0.0, خاتون کو اغواء کرنے کے الزام میں مقید کیا گیا ہے ,1
Is liye hum dusre mutabadil ke sath sunato ke samnay is muamlay ko rakhenge,0.0, اس لئے ہم دوسرے متبادل کے ساتھ سناتو کے سامنے اس معاملے کو رکھینگے ,1
Chandrashekar Rao ney Wazeer e Azam Mr,0.0, چندرشیکر راؤ نے وزیرِ اعظم مسٹر ,1
Irani Parliament ke tehqeeqi markaz ka yeh bhi kehna hai ke muashera mein akhlaqiaat ki nigaran khusoosi Police aur Mazhabi Authorities ke kaam jari rakhnay par shadeed mukhalfat payi jati hai,0.0, ایرانی پارلیمنٹ کے تحقیقی مرکز کا یہ بھی کہنا ہے کہ معاشرہ میں اخلاقیات کی نگران خصوصی پولیس اور مذہبی اتھارٹیز کے کام جاری رکھنے پر شدید مخالفت پائی جاتی ہے ,1
Ye .. Sidhu .. popotlal kutta..,1.0, یہ . . سدھو . . پوپٹلال کتا . . ,1
humin chahye kc mily ge,0.0, ہمیں چاہیے کس ملے گے ,0
Okara Me Tagra Muqabla Hoga,0.0, اوکاڑہ میں تگڑا مقابلہ ہو گا ,1
Aqsad Mahmood,0.0, اقسد محمود ,1
"Karachi ke mukhtalif ilaaqon mein police ny karwai karte hue teen mulzimaan ko girftar karliya, mulzimaan mein street krimnl aur manshiat farosh shaamil hain .",0.0, کراچی کے مختلف علاقوں میں پولیس نے کاروائی کرتے ہوئے تِین ملزمان کو گرفتار کر لیا ، ملزمان میں اسٹریٹ کریمنل اور منشیات فروش شامل ہیں . ,1
"South Korea ke sabiq sadar par rawan saal 16th April ko rishwat, dhoka dahi aur ohda ke najaaiz istemaal par fard jurm Ayad ki gayi thi",0.0, ساؤتھ کوریا کے سابق صدر پر رواں سال 16 اپریل کو رشوت ، دھوکہ دہی اور عہدہ کے ناجائز استعمال پر فرد جرم عائد کی گئی تھی ,1
Chief Minister Telangana ki bahen chal baseen,0.0, چیف منسٹر تیلنگانہ کی بہن چل بسیں ,1
haramkor hahaha bchpn se hi h ye log nayi kya bt,1.0, حرامکور ہاہاہا بچپن سے ہی ہیں یہ لوگ نہیں کیا بات ,1
Ye kOoi larai naahi hoti ye pagal banaty hai sub pehly se decide hota hai ke yahi bolna jo achi acting karta hai usko pese ziada milty hai,0.0, یہ کوئی لڑائی نہیں ہوتی یہ پاگل بناتے ہیں سب پہلے سے ڈیسائیڈ ہوتا ہے کہ یہی بولنا جو اچھی ایکٹنگ کرتا ہے اسکو پیسے زیادہ ملتے ہے ,1
Secret message to nawaz sharif lol,0.0, سیکریٹ میسیج تو نواز شریف لول ,0
That's we called lol,0.0, دیٹس وی کالڈ لول ,0
jis ke tehat Bjp ke kayi baday leadron ne apne naam ke sath chokidaar jod kar yeh muhim chalaye,0.0, جس کے تحت بی جے پی کے کئی بڑے لیڈروں نے اپنے نام کے ساتھ چوکیدار جوڑ کر یہ مہم چلائے ,1
tery jesi hna,0.0, تیرے جیسی ہے نا ,0
"4 feesad, Bangladesh mein 41",0.0, 4 فیصد ، بنگلہ دیش میں 41 ,1
Internet molvi hony ka ye nuqsan ha,0.0, انٹرنیٹ مولوی ہونے کا یہ نقصان ہے ,1
England ne guzishta series khailnay wali team mein koi tabdeeli nah karte hue apne 15 rukni squad ka elaan kardiya hai jis ki qayadat badastoor Eoin Morgan karenge,0.0, انگلینڈ نے گذشتہ سیریز کھیلنے والی ٹیم میں کوئی تبدیلی نہ کرتے ہوئے اپنے 15 رکنی اسکواڈ کا اعلان کر دیا ہے جس کی قیادت بدستور ایون مورگن کرینگے ,1
Sahi banayai hai bht chutiyapa hota hai pakistAn k vulgurs morning show main,1.0, سہی بنائی ہے بہت چوتیاپا ہوتا ہے پاکستان کے ولگرز مارننگ شو میں ,1
BEGHAIRAT SAHAFION KO BHI BADNAM KI HUA HY,1.0, بےغیرت صحافیوں کو بھی بدنام کی ہوا ہے ,1
"--BOY--
Aata jo baandi mein gila hua
Baithe hai khaali yeh kuch na mila",0.0, --بوئے-- آتا جو باندی میں گلہ ہوا بیٹھے ہے خالی یہ کچھ نہ ملا ,1
Amjad Khan plx zyada bakwas mt kro jahil,1.0, امجد خان پلیز زیادہ بکواس مت کرو جاہل ,1
ulma e deoband munafiqon ki bidat hai raiwand ijtema.lote wali tableeghi jamat.deoband wale Taliban k dehshat gard.,1.0, علماءِ دیوبند منافقوں کی بدعت ہے رائیونڈ اجتماع . لوٹے والی تبلیغی جماعت . دیوبند والے طالبان کے دہشت گرد . ,1
Bilkul.. Larai hoto foran cut kr dety,0.0, بالکل . . لڑائی ہوتو فوراً کٹ کر دیتے ,1
Wo 1930 mein riha hue to watan ki azaadi ke liye in ke dil mein pehle se bhi ziyada tarap paida ho chuki thi,0.0, وہ 1930 میں رہا ہوئے تو وطن کی آزادی کے لیے ان کے دل میں پہلے سے بھی زیادہ تڑپ پیدا ہو چکی تھی ,1
"Nazia TanveerRamzan me kise b din 70 bar soorah inftar...awal o akhir 11,11bar drood pak.......ye wazeefa bhot zabrdast hy..ap azma lyin",0.0, نازیہ تنویر رمضان میں کسی بھی دن 70 بار سُورہ انفتار . . . اول و آخر 11 ، 11بر درود پاک . . . . . . . یہ وظیفہ بہت زبردست ہے . . آپ آزما لیں ,1
Wo Bulayen To Kya Tamasha HoHam Na Jayen To Kya Tamasha HoYe Kinaron Se Khelne WaleDub Jayen To Kya Tamasha HoBandaparwar Jo Ham Pe Guzri HaiHam Batayen To Kya Tamasha HoAj Ham Bhi Teri Wafaon ParMuskurayen To Kya Tamasha HoTeri Surat Jo Ittefaq Se HamBhul Jayen To Kya Tamasha HoWaqt Ki Chand Satein SagarLaut Ayen To Kya Tamasha Ho.,0.0, وہ بلائیں تو کیا تماشہ ہو ہم نا جائیں تو کیا تماشہ ہو یہ کناروں سے کھیلنے والے ڈوب جائیں تو کیا تماشہ ہو بندہ پرور جو ہم پہ گزری ہے ہم بتائیں تو کیا تماشہ ہو آج ہم بھی تیری وفاؤں پرمسکرائیں تو کیا تماشہ ہو تیری صورت جو اتفاق سے ہم بھول جائیں تو کیا تماشہ ہو وقت کی چند ساعتیں ساگرلوٹ آئیں تو کیا تماشہ ہو . ,1
"(ehsaan tera hoga mujh par
dil chahta hai woh kehne do
mujhe tumse mohabbat ho gayi hai
mujhe palko ki chaav mein rehne do) (2)
ehsaan tera hoga mujh par",0.0, ( احسان تیرا ہوگا مجھ پر دل چاہتا ہے وہ کہنے دو مجھے تم سے محبت ہو گئی ہے مجھے پلکوں کی چاہو میں رہنے دو ) ( 2 ) احسان تیرا ہوگا مجھ پر ,1
Gave me goosebumps,0.0, گیو می گوزبمپس ,0
"Kiska gussa hai bhala
jispe aaye pyar
Kiska gussa hai bhala
jispe aaye pyar
aisa dushman haaye re
jisko samjhe yaar",0.0, کس کا غصہ ہے بھلا جس پہ آئے پیار کس کا غصہ ہے بھلا جس پہ آئے پیار ایسا دشمن ہائے رے جس کو سمجھے یار ,1
"lut gaye hosh to phir hosh mein aau kaise
mein nigahe tere chehre se hataau kaise
mein nigahe",0.0, لٹ گئے ہوش تو پھر ہوش میں آؤ کیسے میں نگاہیں تیرے چہرے سے ہٹاوں کیسے میں نگاہیں ,1
"Mere chume huye haathon se,
aur ko khat likhta hoga.",0.0, میرے چومے ہوئے ہاتھوں سے ، اور کو خط لکھتا ہوگا . ,1
Wazeh ho ke Hindustan ki yeh choti si pahadi riyasat' ' sikkim' ' sikkim democratic front ( SDF ) ka gadh maana jata hai,0.0, واضح ہو کہ ہندوستان کی یہ چھوٹی سی پہاڑی ریاست ’ ’ سکم ’ ’ سکم ڈیموکریٹک فرنٹ ( ایس ڈی ایف ) کا گڑھ مانا جاتا ہے ,1
BE SHAK PHYSICALLY WOH ZINDA NAHE HAY MAGAR ALLAH PAK HAN WOH ZINDA HAYEN . AGAR PHYSICALLY WOH KISI KE MADAD KARSAKTAY TO MUSALMANO KI JITNI JUNGAIN HUEEN UN MAY WOH LOG SHAMIL HOJATAY,0.0, بے شک فزیکلی وہ زندہ نہیں ہے مگر اللہ پاک ہاں وہ زندہ ہیں . اگر فزیکلی وہ کسی کے مدد کرسکتے تو مسلمانوں کی جتنی جنگیں ہوئی ان مے وہ لوگ شامل ہوجاتے ,1
"Major Muhammad Akram Shaheed ardili Sajed Khan aik waqeya is tarah bayan karte hain ke jab mashriqi Pakistan ki larai zoron par thi t mein Major Akram ke sath aage jaraha tha kyun ke mujhe un ki jan aziz thi, achanak wo roke aur mujh se kaha, Sajed tankhawa main ziyadah leta hun ya tum?Main ne kaha ke sahib app ziyadah lete hain",0.0, میجر محمد اکرم شہید اردیلی ساجد خان ایک واقعی اس طرح بیان کرتے ہیں کہ جب مشرقی پاکستان کی لڑائی زوروں پر تھی میں میجر اکرم کے ساتھ آگے جا رہا تھا کیوں کہ مجھے ان کی جان عزیز تھی ، اچانک وہ رکے اور مجھ سے کہا ، ساجد تنخوا میں زیادہ لیتا ہوں یا تم ؟ میں نے کہا کہ صاحب آپ زیادہ لیتے ہیں ,1
bichrty waqt un ankhon me thi hmari ghazal ghazal b wo Jo ksi ko sunai Na thi,0.0, بیچھڑتے وقت ان آنکھوں میں تھی ہماری غزل غزل بھی وہ جو کسی کو سنائی نہ تھی ,1
Aur aur aur wtf,1.0, اور اور اور ڈبلیو ٹی ایف ,0
Chief Minister ke daftar se jari kardah press release ke mutabiq Chief Minister Mr,0.0, چیف منسٹر کے دفتر سے جاری کردہ پریس ریلیز کے مطابق چیف منسٹر مسٹر ,0
meri taraf se apnay walidain ko shukriya pohancha dain.,0.0, میری طرف سے اپنے والدین کو شکریہ پہنچا دیں . ,1
jati umra ko markaz banana chahiye,0.0, جاتی عمرا کو مرکز بنانا چاہیے ,0
tum galian valy kam karty ho is lia galian parti hen,0.0, تم گالیاں والے کام کرتے ہو اس لیے گالیاں پڑتی ہیں ,1
aur is ke driver ko mamooli zakham aaya,0.0, اور اس کے ڈرائیور کو معمولی زخم آیا ,0
Looser of Kargil war,1.0, لوزر آف کارگل وار ,0
Merhaley zabt ke dushwar howey jate hein ashk palkon ke liye baar howey jate hein kitney begana-e-iklaas hein duniya waley hum wafa ker k bhi gunahgar howey jate hein ban gaya jabr-e-mashiyat meri qismat khadim phool chunta hoon magar khaar howey jate hein,0.0, میرحالے ضبط کے دشوار ہوئے جاتے ہیں اشک پلکوں کے لیے باڑ ہوئے جاتے ہیں کتنے بیگانہ یکلااس ہیں دنیا والے ہم وفا کر کے بھی گنہگار ہوئے جاتے ہیں بن گیا جبر مشیعت میری قسمت خادم پھول چنتا ہوں مگر خار ہوئے جاتے ہیں ,1
u fucker.....,1.0, یو فکر . . . . . ,0
Papers ka liya Dua kar day kuch din ka bad board ka result ha.Plz Dua for my result and my family....,0.0, پیپرز کے لیے دعا کر دے کچھ دن کا بعد بورڈ کا رزلٹ ہے . پلیز دعا فور مائی رزلٹ اینڈ مائی فیملی . . . . ,1
Kutian,1.0, کتیاں ,0
Aur main is moud par mazeed kuch nahi keh sakta,0.0, اور میں اس موڑ پر مزید کچھ نہیں کہہ سکتا ,0
u r right bro,0.0, یو آر رائٹ برو ,1
Jin mein se 122 Urdu geet 91 films se the,0.0, جن میں سے 122 اردو گیت 91 فلمز سے تھے ,1
Allah bchay aisy shohrt s,0.0, اللہ بچائے ایسی شہرت سے ,0
"Bhai Pakistan Ko Gand Mat Diya Karo Plz .Or Video Zaroor Banaya karo about pak 











Love from pak",1.0, بھائی پاکستان کو گانڈ مت دیا کرو پلیز . اور ویڈیو ضرور بنایا کرو اباؤٹ پاک لو فروم پاک ,1
he is faizan ahmeeed jo has ra h ahahahah but apny jo bolaaa its amazing,0.0, ہی از فیضان احمد جو ہنس رہا آہاہاہاہ بٹ آپنے جو بولآ اٹس امیزنگ ,1
Arsh Par Badalon se Parey Uss JagahPoori Hone Lagi meri Har ek DuaWo Dua jiss ko Boya tha Dil k JahanAabiyari thiashkon ki Har pal wahanSoz hardam Tadap aah o zaari RahiWo Dua kesey na Rang laati meri?,0.0, عرش پر بادلوں سے پڑے اس جاجاحپوری ہونے لگی میری ہر اک دواوو دعا جس کو بویا تھا دل کے جاحانابیاری تھیاشکون کی ہر پل واحانسوز ہردم تڑپ آہ و زاری راحیوو دعا کیسے نا رنگ لاتی میری ؟ ,1
circle officer ( city ) Atul Kumar Chubey ney kaha ke police ko waqea ke taqreeban adhay ghanta baad mutala kya gaya,0.0, سرکل آفیسر ( سٹی ) اتول کمار چوبے نے کہا کہ پولیس کو واقعے کے تقریباً آدھے گھنٹہ بعد مطلع کیا گیا ,1
Itna overacting behuda besharm log hai,1.0, اتنا اوورایکٹنگ بیہودہ بے شرم لوگ ہے ,1
Rangers K Ekhtyarat Me Tousee Ki Qarardad Aaj Bhi Pesh Naa Ho Saki,0.0, رینجرز کے یختیارات میں تووسیی کی قرارداد آج بھی پیش نا ہو سکی ,1
Duaon me shamil karein .shukria,0.0, دعاؤں میں شامل کریں . شکریہ ,0
Hahahahhahahaha lol ye bakshi tum kuta he maro gaye inshallah,1.0, ہاہاہاہاہاہاہاہا لول یہ بکشی تم کتا ہی مارو گے ان شاء اللہ ,1
Jhoota bhuddha gandu,1.0, جھوٹا بڈھا گانڈو ,1
Sindh secreteriat mulazmeen ka Karachi press club par ehtijaj,0.0, سندھ سیکرٹریٹ ملازمین کا کراچی پریس کلب پر احتجاج ,1
Ac baat nh h tum badal gaye ho,0.0, ایسی بات نہیں ہے تم بدل گئے ہو ,1
abi tum ko warning di ha 2 gahaz mar kar phir ghalti na kerna,0.0, ابھی تم کو وارننگ دی ہے 2 جہاز مار کر پھر غلطی نہ کرنا ,0
 shadeed dhoop aur anay walay barsaat ke paish-e-nazar 2 Wheeler ki gadiyoun par chatri nasb karne ka rujhan taizi se badh raha hai ,0.0, شدید دھوپ اور آنے والے برسات کے پیش نظر 2 ویلر کی گاڑیوں پر چھتری نسب کرنے کا رجحان تیزی سے بڑھ رہا ہے ,1
